ag_1606,ak_0106,ap_1705,at_1605,bg_0705,cn_2205,da_1505,fm_1406,he_0906,im_1705,mb_0206,mp_0906,mw_0706,nj_3105,ns_2405,pa_0906,rr_2206,sa_2106,sd_2505,sm_1805,tp_2405,vb_0706,ym_2206,ys_1605
76.04027726260377,54.71090983734749,54.24798827174054,77.9726371337866,48.24415563031941,49.74490658921954,39.87590067406474,47.91952296913365,54.10937026029747,43.899652781797826,53.39593751996204,69.9306225392328,56.52519724510395,53.877654885390385,43.0423384588744,53.902612181577794,68.44608637471576,51.648432878860945,50.334930993076306,79.3331104673725,64.38274735952965,47.81073036776999,48.87165326893283,39.21053687036658
42.733690712415324,44.02618365737227,49.896165372876254,69.7447110626565,39.32439702677512,53.33258575881913,40.12132989457008,44.28202918970014,80.03625081842182,37.91254005473862,48.610045664023886,55.91539752792115,40.948814125423155,48.53048369778779,47.93575988058234,82.15978681499733,38.62969449173818,26.099522054011686,37.06959408059167,53.13826988766571,53.27979158828322,54.587202442545944,50.02768922002468,41.44905935043437
38.60269844138999,62.00386284388236,59.06210386704147,61.34094332611366,31.235934478364882,58.9043231365649,61.694658719247656,41.1723008748653,44.57371262757623,40.26210442704554,53.042511652879085,36.70104100585911,38.29779651528952,47.764787912851546,47.06126074648087,33.702704433189,56.15790646131475,67.58598912116437,47.741623782333605,44.53649073315752,68.19380556869498,50.81768416229524,49.47734101709547,47.81802916421198
86.67205950778832,58.43119908653868,59.5580273492714,41.782795523858134,40.768373883184,34.998671284108525,36.95515343452442,49.80951317963756,32.34156204758936,40.51363129389527,59.64036330492333,52.77589922767563,39.84367251437344,48.811906849696996,80.83108087934606,66.86044065617682,58.80410133689256,71.63785743335991,45.61050734549291,49.40655116138619,51.03308678426674,47.28185736482996,48.18288090112563,81.6277946835457
73.53608960578063,47.14310120692694,58.81768735883506,65.02035257290356,24.159114549661737,78.55823001169055,42.81979016754714,59.4804560765657,53.793305470452935,36.32838686884695,52.05684568573352,41.41564321311182,48.47014994600053,47.655233170407115,61.645948989701026,79.47546587512441,79.55076205542285,39.56535495874655,56.29482346603099,67.86859367603552,56.191539272860005,60.4328799824836,42.14339610138536,53.76056269065667
63.62018322133443,58.11013067935022,58.7794071577499,42.47682573609268,27.404188596707357,73.87415177577998,67.4951816730754,57.12238423734193,57.082704139467594,39.88535839719767,43.278550771284316,58.653659273533904,60.27010279634675,52.07654615682165,47.89829476650819,48.61457196141963,86.36196201829702,65.39549122827833,40.08583838134474,57.989952051538474,52.359921246228616,62.137723101174416,53.2811272220043,48.469828636052625
60.641978542434344,51.977201427256276,69.75066674880496,62.70131706276208,47.869020336774796,69.6160728398817,61.80776725754821,52.92572698684678,84.27821029602838,41.99135560889128,57.31213982413668,36.90261105209436,52.10830103874849,82.53160178689745,92.72545105963083,52.020093504788306,52.0270974828496,75.58184873740498,48.20453677222712,58.65685579331586,46.69956761749827,40.43800970157912,43.42692747143347,55.42075228366072
76.5541880908838,60.89811273051086,58.90474358712014,50.35745485173347,35.769000030315,67.02292503285753,75.06688265311325,43.3322057367093,49.703609352059274,38.858489797694475,34.48941895490677,59.54589750908808,51.74968351678825,56.873841446480895,57.84840328136393,63.33845799690546,53.14933089057861,51.68919139031374,44.62268872765479,54.63610484960394,72.97789754870243,85.46950039067605,46.59351906150202,53.09019612368513
52.83873400475329,56.57505759219224,55.911740245156494,47.63766131291456,35.92391205950973,45.79075871522565,,50.22174336036687,51.376051053192796,43.78950532062856,55.22965329554352,33.82810366038438,29.986493667136347,49.44607455956714,52.792427371131865,64.50679943995097,63.50714352564955,48.93914771878626,46.53565449022737,68.080541314366,30.07479861891781,63.88569935104131,51.558703738699506,32.79188155562019
39.97762002710897,71.3130511857644,59.33251518945919,45.46084003232832,37.84350257720628,67.79776257864842,57.18496671235215,52.63373806256894,59.4137010027727,47.95430317436887,63.495360059783586,53.98531634465771,56.98601476271642,64.39722233931151,38.26133792437862,45.38244399662257,42.65902954442748,68.60597817394627,61.67211513185645,59.9600476515818,42.669251875318146,51.03217493462074,37.49511541554456,50.83509223754071
76.5107731009204,39.71591505338505,74.0448262870812,53.74154018307606,39.52738598383438,71.64248005526562,51.41064979180895,55.56128759801581,52.562287457259785,48.190390433104355,52.395548122628185,39.131983679010716,54.47390500251271,48.87681219123803,58.35737751758323,68.04915448452122,42.10009165821273,69.38697075870593,41.23549196601637,48.613788720224264,70.05028269840875,71.86201773530686,58.66346233390479,46.86619217554767
78.94035850876016,69.70691712232718,51.19863588909109,48.26342268493293,34.75321369269206,40.684804408754815,14.835565045534675,60.377032738579985,60.10959905077458,44.71352746623404,45.59216532093561,46.11863802874963,17.626836637851515,40.84843807185456,54.30643088013666,67.1769617798149,52.072377925164574,47.02380827149497,57.188672539351515,67.51572256618064,59.3474289860695,55.97170750179829,46.4543955318766,45.3638863913239
48.81837438712856,51.98888717484934,73.04595356657332,65.16457142923133,67.27029928289095,59.566715980191866,78.7897024968212,66.86498342481157,76.37794875556561,64.62656916475248,55.07886270611755,67.61373510796564,44.612345424556466,62.63240568063017,58.63833221118513,65.2973382821727,58.05960121434049,70.94096276995322,60.04929319436866,70.89720328240446,38.99216051345052,53.38509473829579,60.417243498958726,47.700445132578025
68.39438061151287,38.426104772276275,60.72802576104928,69.56474583164604,31.533568976197174,45.05747202103646,51.70423579494543,47.315934214588594,46.928144648141924,46.04577999197698,41.74189838829923,37.99062729355762,82.74869007607018,67.56787731306437,58.497893140014824,46.04613997441085,64.91797400084752,50.3244419803635,53.02291056791179,54.635394018122355,63.78611096560894,59.893121590071615,51.03267057319569,39.376250243816486
91.49432658405271,63.288459874483095,64.9943461635745,38.1338731596297,30.74907300385685,80.72577825109931,12.055355769593678,47.749397451436124,49.72440346008197,47.46755817106951,54.35366930147643,52.6744486704365,49.165577604507206,44.4641530472758,65.81059623036906,81.59846183598114,40.00251538327166,48.41107612341233,57.55268314011049,43.826748393784854,48.778724213840285,59.5977369659945,52.917401505954615,47.63468883798619
53.78630921746563,66.04987471103405,72.11297821781731,51.109097900698536,41.02439381848289,77.4335562234378,66.0760155835306,50.407125491830854,64.1141741714144,47.60797980729389,54.32270092980542,55.43767601471887,56.78750342211342,49.38673505838469,53.350077171331094,79.96771400378607,84.31713053549615,40.33810941333084,56.54140572857869,67.8660973624327,51.98217981852764,50.5491396572739,58.35754946080294,64.86778745317683
63.37115102697328,58.835950232734845,45.11049980771536,51.6778715480149,47.924085518353564,37.03270645145906,71.55583592999469,51.93882170047003,35.20356372928252,37.132370898532024,61.250556687645336,40.465602662585695,55.13041614483916,44.80049810782987,38.22273219812298,67.75941664476971,68.49396365878857,62.73138704830114,69.65015740312995,67.90420650810167,54.45658311073861,55.94555639752741,51.908533806240584,50.7230371081136
65.0570906560948,58.87029275320198,51.33512304508278,54.99122729484927,33.73974490580714,53.675674580503134,56.746333559935394,50.99929730380654,,31.829097561260923,84.81881849209253,70.45042236264489,33.12802958237042,64.92866736568051,56.689671895163755,42.836756208889696,55.4728994980602,64.0269469666933,35.48088817976806,51.85676188346361,56.98072969424073,54.702333936765484,53.010906803145545,51.315150948089695
